code,description,country,state,city,district,abbreviation
PNG000302000,,Papua New Guinea,,Selbang ,,
NZL000049000,,New Zealand,,Surfdale ,,
LSO000007000,,Lesotho,,Sehonghong ,,
LSO000008000,,Lesotho,,Sekake ,,
NPL000036000,,Nepal,,Surkhet ,,
USAAP1413000,,United States of America (USA),,Sequim ,,
TZA000013000,,Tanzania,,Seronera ,,
MYS000037000,,Malaysia,,Sematan ,,
LSO000009000,,Lesotho,,Semongkong ,,
USAAP1414000,,United States of America (USA),,Thermopolis ,,
ZMB000016000,,Zambia,,Senanga ,,
PNG000303000,,Papua New Guinea,,Sepik Plains ,,
PAK000043000,,Pakistan,,Sehwen Sharif ,,
ZAF000057000,,South Africa,,Sun City ,,
IDN000170000,,Indonesia,,Senggo ,,
IDN000171000,,Indonesia,,Senggeh ,,
USAAP1415000,,United States of America (USA),,Center Island ,,
USAAP1416000,,United States of America (USA),,Centralia ,,
CAN000393000,,Canada,,Centralia ,,
MYS000038000,,Malaysia,,Sepulot ,,
USAAP1417000,,United States of America (USA),,Shafter ,,
IDN000172000,,Indonesia,,Sabang ,,
USAAP1418000,,United States of America (USA),,Sullivan ,,
CAN000394000,,Canada,,Chapleau ,,
GBR000089000,,Great Britain (United Kingdom; England),,Upper Heyford ,,
BRA000238000,,Brazil,,Cruz Alta ,,
CHL000036000,,Chile,,Alto Palena ,,
USAAP1419000,,United States of America (USA),,Chandalar Lake ,,
BRA000239000,,Brazil,,Xanxere ,,
USAAP1420000,,United States of America (USA),,Shoal Cove ,,
MOZ000033000,,Mozambique,,Chokwe ,,
IND000104000,,India,,Solapur ,,
FRA000094000,,France,,Cholet ,,
AUS000491000,,Australia,,Shaw River ,,
AUS000492000,,Australia,,Southport ,,
AFG000017000,,Afghanistan,,Sheghnan ,,
VEN000046000,,Venezuela,,Santa Elena De Uairen ,,
AUT000005000,,Austria,,St Anton ,,
VEN000047000,,Venezuela,,Santa Barbara Barinas ,,
USAAP1421000,,United States of America (USA),,Sabetta ,,
DEU000063000,,Germany,,St Peter-Ording ,,
BOL000023000,,Bolivia,,San Borja ,,
PAN000024000,,Panama,,San Blas ,,
BRA000240000,,Brazil,,Santa Fe Do Sul ,,
COL000134000,,Colombia,,San Fernondo De Apure　 ,,
BRA000241000,,Brazil,,Sao Felix Do Araguaia ,,
VEN000048000,,Venezuela,,San Felix ,,
VEN000049000,,Venezuela,,Sao Filipe ,,
COL000135000,,Colombia,,Sao Filipe ,,
GLP000007000,,Guadeloupe,,St Francois ,,
BOL000024000,,Bolivia,,San Javier ,,
COL000136000,,Colombia,,San Juan De Uraba ,,
USAAP1422000,,United States of America (USA),,Port San Juan ,,
CUB000026000,,Cuba,,San Julian ,,
ARG000062000,,Argentina,,San Julian ,,
BOL000025000,,Bolivia,,San Joaquin ,,
BRA000242000,,Brazil,,Sao Gabriel Cachoeira ,,
MEX000051000,,Mexico,,San Quintin ,,
MOZ000034000,,Mozambique,,Santa Carolina ,,
NIC000005000,,Nicaragua,,San Carlos ,,
COL000137000,,Colombia,,Santa Catalina ,,
CAN000395000,,Canada,,St Catharines ,,
ECU000018000,,Ecuado,,San Cristoba ,,
SLB000034000,,Solomon Islands,,Saint Croix Isl ,,
BOL000026000,,Bolivia,,San Ramon ,,
GUF000003000,,French Guiana,,St-Laurent Du Maroni ,,
COL000138000,,Colombia,,San Luis De Palenque ,,
MEX000052000,,Mexico,,San Luis Rio Colorado ,,
MEX000053000,,Mexico,,Santa Rosalia ,,
COL000139000,,Colombia,,Santa Rosalia ,,
HND000021000,,Honduras,,Santa Rosa Copan ,,
BRA000243000,,Brazil,,Sao Lourenco ,,
BOL000027000,,Bolivia,,San Matias ,,
ARG000063000,,Argentina,,Jose De San Martin ,,
USAAP1423000,,United States of America (USA),,St Marys ,,
COL000140000,,Colombia,,Santa Maria ,,
PER000023000,,Peru,,Santa Maria ,,
BRA000244000,,Brazil,,Sao Miguel Do Oeste ,,
FRA000095000,,France,,St-Nazaire ,,
COL000141000,,Colombia,,San Pedro De Jagua ,,
COL000142000,,Colombia,,San Pedro De Uraba ,,
CAN000396000,,Canada,,Havre St Pierre ,,
GUF000004000,,French Guiana,,St-Georges (Oyapock) ,,
CAN000397000,,Canada,,St Jean ,,
VEN000050000,,Venezuela,,San Salvador De Paul ,,
ESP000025000,,Spain,,San Sebastian/Gomera ,,
ARG000064000,,Argentina,,Santa Teresita ,,
BRA000245000,,Brazil,,Santa Terezinha ,,
USAAP1424000,,United States of America (USA),,Santa Vitoria Palmar ,,
CRI000021000,,Costa Rica,,San Vito ,,
FRA000096000,,France,,St-Yan ,,
MEX000054000,,Mexico,,San Ignacio ,,
BLZ000014000,,Belize,,San Ignacio ,,
BOL000028000,,Bolivia,,San Ignacio De Moxos ,,
BRA000246000,,Brazil,,Santa Isabel Do Morro ,,
ZAF000058000,,South Africa,,Port St John'S ,,
RUS000077000,,Russian Federation,,Oktiabrsky ,,
MYS000039000,,Malaysia,,Sipitang ,,
AUS000493000,,Australia,,Stephens Island ,,
CAN000398000,,Canada,,Smith Falls ,,
AUS000494000,,Australia,,Smith Point ,,
IDN000173000,,Indonesia,,Bengkalis ,,
DEU000064000,,Germany,,Spangdahlem ,,
USAAP1425000,,United States of America (USA),,Skwentna ,,
ISL000031000,,Iceland,,Stykkisholmur ,,
GBR000090000,,Great Britain (United Kingdom; England),,Skye ,,
GUY000025000,,Guyana,,Skeldon ,,
GBR000091000,,Great Britain (United Kingdom; England),,Scampton ,,
USAAP1426000,,United States of America (USA),,Fort Scott ,,
USAAP1427000,,United States of America (USA),,Scribner ,,
SOM000020000,,Somalia,,Scusciuban ,,
UKR000025000,,Ukraine,,Kramatorsk ,,
MAR000014000,,Morocco,,Smara ,,
AUS000495000,,Australia,,Snake Bay ,,
CAN000399000,,Canada,,Snare Lake ,,
USAAP1428000,,United States of America (USA),,Sparrevohn ,,
USAAP1429000,,United States of America (USA),,Spirit Lake ,,
AUS000496000,,Australia,,Spring Creek ,,
AUS000497000,,Australia,,Springvale ,,
AUS000498000,,Australia,,Starcke ,,
USAAP1430000,,United States of America (USA),,Stanton ,,
BHS000029000,,The Bahamas,,Staniel Cay ,,
DNK000015000,,Denmark,,Stauning ,,
AUS000499000,,Australia,,Strathmore ,,
RUS000078000,,Russian Federation,,Strzhewoi ,,
USAAP1431000,,United States of America (USA),,Steamboat Bay ,,
CAN000400000,,Canada,,Stuart ,,
USAAP1432000,,United States of America (USA),,Stuart Island ,,
AUS000500000,,Australia,,Sturt Creek ,,
SUR000008000,,Suriname,,Stoelmanseiland ,,
NOR000072000,,Norway,,Svalbard ,,
USAAP1433000,,United States of America (USA),,Death Valley Nat. Park ,,
TZA000014000,,Tanzania,,Sumbawanga ,,
BGD000008000,,Bangladesh,,Sandwip ,,
TZA000015000,,Tanzania,,Songea ,,
PNG000304000,,Papua New Guinea,,Suabi ,,
MDG000053000,,Madagascar,,Soalala ,,
BWA000014000,,Botswana,,Sua Pan ,,
IDN000174000,,Indonesia,,Suai ,,
COG000021000,,Republic of the Congo,,Souanke ,,
ISL000032000,,Iceland,,Suntar ,,
PNG000305000,,Papua New Guinea,,Sur ,,
GUF000005000,,French Guiana,,Sur ,,
MAR000015000,,Morocco,,Srednekolymsk ,,
PNG000306000,,Papua New Guinea,,Suki ,,
ECU000019000,,Ecuado,,Sucua ,,
HND000022000,,Honduras,,Sulaco ,,
SAU000023000,,Saudi Arabia,,Sulayel ,,
PNG000307000,,Papua New Guinea,,Suria ,,
PNG000308000,,Papua New Guinea,,Sauren ,,
IDN000175000,,Indonesia,,Saumlaki ,,
GHA000003000,,Ghana,,Sunyani ,,
ARG000065000,,Argentina,,Coronel Suarez ,,
BRA000247000,,Brazil,,Suia-Missu ,,
USAAP1434000,,United States of America (USA),,Solomon ,,
FIN000018000,,Finland,,Sodankyla ,,
ETH000051000,,Ethiopia,,Sodo ,,
ZMB000017000,,Zambia,,Solwezi ,,
VNM000025000,,Vietnam,,Soc Trang ,,
COL000143000,,Colombia,,Solano ,,
COL000144000,,Colombia,,Solita ,,
IDN000176000,,Indonesia,,Soroako ,,
UGA000005000,,Uganda,,Soroti ,,
RUS000079000,,Russian Federation,,Solovetsky ,,
PNG000309000,,Papua New Guinea,,Sopu ,,
USAAP1435000,,United States of America (USA),,Sausalito ,,
AGO000028000,,Angola,,Soyo ,,
LSO000010000,,Lesotho,,Thaba-Tseka ,,
MHL000031000,,Marshall islands,,Tabal Island ,,
PNG000310000,,Papua New Guinea,,Tabibuga ,,
KIR000016000,,Kiribati,,Tabiteuea North ,,
COL000145000,,Colombia,,Tablon De Tamara ,,
USAAP1436000,,United States of America (USA),,Tabneta Pass Lodge ,,
KIR000017000,,Kiribati,,Tabuaeran ,,
PHL000061000,,The Philippines,,Tablas ,,
USAAP1437000,,United States of America (USA),,Tatitlek ,,
PAK000044000,,Pakistan,,Tarbela ,,
MAR000016000,,Morocco,,Tarfaya ,,
ISL000033000,,Iceland,,Talakan ,,
CHL000037000,,Chile,,Taltal ,,
CAN000401000,,Canada,,Taltheilei Narrows ,,
PAK000045000,,Pakistan,,Taftan ,,
PHL000062000,,The Philippines,,Tagbita ,,
PNG000311000,,Papua New Guinea,,Tagula ,,
NZL000050000,,New Zealand,,Taharoa ,,
BGD000009000,,Bangladesh,,Thakurgaon ,,
THA000118000,,Thailand,,Takhli ,,
AUS000501000,,Australia,,Tarcoola ,,
PYF000038000,,French polynesia,,Takume ,,
AUS000502000,,Australia,,Tara ,,
PNG000312000,,Papua New Guinea,,Tarabo ,,
PNG000313000,,Papua New Guinea,,Tarakbits ,,
IDN000177000,,Indonesia,,Tanahmerah ,,
SLB000035000,,Solomon Islands,,Tarapaina ,,
ECU000020000,,Ecuado,,Tarapoa ,,
PNG000314000,,Papua New Guinea,,Talasea ,,
BRA000248000,,Brazil,,Tarauaca ,,
IDN000178000,,Indonesia,,Taliabu ,,
AFG000018000,,Afghanistan,,Taloqan ,,
AUS000503000,,Australia,,Taroom ,,
GHA000004000,,Ghana,,Tamale ,,
KIR000018000,,Kiribati,,Tamana ,,
MEX000055000,,Mexico,,Tamuin ,,
IDN000179000,,Indonesia,,Tanah Grogot ,,
USAAP1438000,,United States of America (USA),,Tanacross ,,
USAAP1439000,,United States of America (USA),,Tanalian Point ,,
MDG000054000,,Madagascar,,Tanandava ,,
BRA000249000,,Brazil,,Cachoeiro Itapemirim ,,
LBR000008000,,Liberia,,Tapeta ,,
PNG000315000,,Papua New Guinea,,Tapini ,,
USAAP1440000,,United States of America (USA),,Tuskegee ,,
PNG000316000,,Papua New Guinea,,Taskul ,,
CAN000402000,,Canada,,Tasu ,,
PYF000039000,,French polynesia,,Tatakoto ,,
CAN000403000,,Canada,,Tahsis ,,
GRL000033000,,Greenland,,Tasiuasaq ,,
DJI000004000,,Djibouti,,Tadjoura ,,
USAAP1441000,,United States of America (USA),,Tioga ,,
AUS000504000,,Australia,,Tablelands ,,
KIR000019000,,Kiribati,,Teraina ,,
PHL000063000,,The Philippines,,Taytay Sandoval ,,
USAAP1442000,,United States of America (USA),,Tetlin ,,
PNG000317000,,Papua New Guinea,,Tsili Tsili ,,
AUS000505000,,Australia,,Tanbar ,,
BFA000021000,,Burkina,,Tambao ,,
MRT000018000,,Mauritania,,Tamchaket ,,
ZAF000059000,,South Africa,,Timbavati ,,
IND000105000,,India,,Thanjavur ,,
USAAP1443000,,United States of America (USA),,Thompsonfield ,,
COL000146000,,Colombia,,Tauramena ,,
PNG000318000,,Papua New Guinea,,Tauta ,,
KHM000007000,,Cambodia,,Thbeng Meanchey ,,
AUS000506000,,Australia,,Theda ,,
AUS000507000,,Australia,,Telfer ,,
PNG000319000,,Papua New Guinea,,Tekin ,,
HND000023000,,Honduras,,Tela ,,
PNG000320000,,Papua New Guinea,,Terapo ,,
NAM000029000,,Namibia,,Terrace Bay ,,
CAN000404000,,Canada,,Telegraph Harbour ,,
USAAP1444000,,United States of America (USA),,Terre Haute ,,
ARG000066000,,Argentina,,Tres Arroyos ,,
COL000147000,,Colombia,,Tres Esquinas ,,
LBY000015000,,Libya,,Tripoli ,,
USAAP1445000,,United States of America (USA),,Telida ,,
CAN000405000,,Canada,,Telegraph Creek ,,
COL000148000,,Colombia,,Trinidad ,,
MYS000040000,,Malaysia,,Telupid ,,
USAAP1446000,,United States of America (USA),,Trona ,,
LSO000011000,,Lesotho,,Tlokoeng ,,
USAAP1447000,,United States of America (USA),,Troy ,,
USAAP1448000,,United States of America (USA),,Thermal ,,
IDN000180000,,Indonesia,,Teminabuan ,,
CAN000406000,,Canada,,Teslin ,,
PYF000040000,,French polynesia,,Tetiaroa ,,
IND000106000,,India,,Tezu ,,
RUS000080000,,Russian Federation,,Tynda ,,
NPL000037000,,Nepal,,Dhangarhi ,,
BFA000022000,,Burkina,,Tenkodogo ,,
IDN000181000,,Indonesia,,Tiom ,,
USAAP1449000,,United States of America (USA),,Tyonek ,,
COL000149000,,Colombia,,Tibu ,,
AUS000508000,,Australia,,Tibooburra ,,
PNG000321000,,Papua New Guinea,,Tifalmin ,,
NPL000038000,,Nepal,,Tikapur ,,
PAN000025000,,Panama,,Ticantiqui ,,
CMR000019000,,Cameroon,,Tiko ,,
CAN000407000,,Canada,,Thicket Portage ,,
MMR000037000,,Myanmar (Burma),,Tilin ,,
PNG000322000,,Papua New Guinea,,Timbunke ,,
COL000150000,,Colombia,,Timbiqui ,,
MHL000032000,,Marshall islands,,Tinak Island ,,
ECU000021000,,Ecuado,,Tiputini ,,
MRT000019000,,Mauritania,,Tichit ,,
MRT000020000,,Mauritania,,Timbedra ,,
AUS000509000,,Australia,,Timber Creek ,,
PNG000323000,,Papua New Guinea,,Tinboli ,,
ISL000034000,,Iceland,,Thingeyri ,,
PNG000324000,,Papua New Guinea,,Tingwon ,,
CAN000408000,,Canada,,Tungsten ,,
PAN000026000,,Panama,,Tubuala ,,
ECU000022000,,Ecuado,,Tulcan ,,
EGY000018000,,Egypt,,El-Tor ,,
BFA000023000,,Burkina,,Tougan ,,
USAAP1450000,,United States of America (USA),,Tuxekan Island ,,
SLB000036000,,Solomon Islands,,Tulaghi ,,
PYF000041000,,French polynesia,,Tureia ,,
COL000151000,,Colombia,,Tulua ,,
CAN000409000,,Canada,,Tulugak ,,
VEN000051000,,Venezuela,,Tumeremo ,,
PNG000325000,,Papua New Guinea,,Tumolbil ,,
ETH000052000,,Ethiopia,,Tum ,,
IDN000182000,,Indonesia,,Tumbang Samba ,,
CAN000410000,,Canada,,Tumbler Ridge ,,
PYF000042000,,French polynesia,,Tupai ,,
FRA000097000,,France,,Toussus-Le-Noble ,,
TKM000001000,,Turkmenistan,,Turkmenabat ,,
TKM000002000,,Turkmenistan,,Turkmenbashi ,,
AUS000510000,,Australia,,Tobermorey ,,
PNG000326000,,Papua New Guinea,,Tol ,,
USAAP1451000,,United States of America (USA),,Tokeen ,,
USAAP1452000,,United States of America (USA),,Togiak Fish ,,
HND000024000,,Honduras,,Toccoa ,,
NZL000051000,,New Zealand,,Tokoroa ,,
CHL000038000,,Chile,,Tocopilla ,,
USAAP1453000,,United States of America (USA),,Torrance ,,
PNG000327000,,Papua New Guinea,,Torembi ,,
IDN000183000,,Indonesia,,Tolitoli ,,
USAAP1454000,,United States of America (USA),,Torrington ,,
PNG000328000,,Papua New Guinea,,Torokina ,,
PNG000329000,,Papua New Guinea,,Tonu ,,
MNG000018000,,Mongolia,,Tosontsengel ,,
SUR000009000,,Suriname,,Totness ,,
AUS000511000,,Australia,,Torwood ,,
IRN000062000,,Iran,,Tohid ,,
PNG000330000,,Papua New Guinea,,Wabag ,,
PNG000331000,,Papua New Guinea,,Wabo ,,
PNG000332000,,Papua New Guinea,,Wapolu ,,
CAF000019000,,Central African Republic,,Ouadda ,,
SDN000020000,,Sudan,,Wad Madani ,,
YEM000015000,,Yemen,,Wadi Ain ,,
PNG000333000,,Papua New Guinea,,Wantoat ,,
USAAP1455000,,United States of America (USA),,Valle ,,
ETH000053000,,Ethiopia,,Warder ,,
CAN000411000,,Canada,,Valcartier ,,
USAAP1456000,,United States of America (USA),,Port Walter ,,
AUS000512000,,Australia,,Waverney ,,
PNG000334000,,Papua New Guinea,,Wagau ,,
GAB000038000,,Gabon,,Wagny ,,
IDN000184000,,Indonesia,,Waghete ,,
GTM000014000,,Guatemala,,Uaxactun ,,
AUS000513000,,Australia,,Wahai ,,
SUR000010000,,Suriname,,Wageningen ,,
USAAP1457000,,United States of America (USA),,Oahu ,,
FJI000025000,,Fiji,,Wakaya Island ,,
AGO000029000,,Angola,,Wacu-Kungo ,,
PNG000335000,,Papua New Guinea,,Wakunai ,,
AUS000514000,,Australia,,Warracknabeal ,,
AUS000515000,,Australia,,Warrawagine ,,
IND000107000,,India,,Warangal ,,
DEU000065000,,Germany,,Varrelbusch ,,
IDN000185000,,Indonesia,,Waris ,,
USAAP1458000,,United States of America (USA),,Vallejo ,,
PAK000046000,,Pakistan,,Wana ,,
FJI000026000,,Fiji,,Vanuabalavu Island ,,
PNG000336000,,Papua New Guinea,,Wanuma ,,
PNG000337000,,Papua New Guinea,,Wapenamanda ,,
NIC000006000,,Nicaragua,,Waspam ,,
PNG000338000,,Papua New Guinea,,Wasua ,,
PNG000339000,,Papua New Guinea,,Wasum ,,
FJI000027000,,Fiji,,Vatukoula ,,
FJI000028000,,Fiji,,Vatulele Island ,,
MDG000055000,,Madagascar,,Vatomandry ,,
PNG000340000,,Papua New Guinea,,Wawoi Falls ,,
BFA000024000,,Burkina,,Ouahigouya ,,
USAAP1459000,,United States of America (USA),,Wahiawa ,,
IDN000186000,,Indonesia,,Wasior ,,
PYF000043000,,French polynesia,,Vahitahi ,,
SUR000011000,,Suriname,,Wasjabo ,,
USAAP1460000,,United States of America (USA),,Waikoloa ,,
ZWE000008000,,Zimbabwe,,Hwange ,,
ZWE000009000,,Zimbabwe,,Hwange National Park ,,
MDG000056000,,Madagascar,,Vangaindrano ,,
GAB000039000,,Gabon,,Ouanga ,,
AUS000516000,,Australia,,Vanrook ,,
AUS000517000,,Australia,,Wondoola ,,
AUS000518000,,Australia,,Wilcannia ,,
AUS000519000,,Australia,,Welshpool ,,
PNG000341000,,Papua New Guinea,,Wipim ,,
USAAP1461000,,United States of America (USA),,Weeping Water ,,
USAAP1462000,,United States of America (USA),,Wiscasset ,,
AUS000520000,,Australia,,Wittenoom ,,
PNG000342000,,Papua New Guinea,,Witu ,,
AUS000521000,,Australia,,Wee Waa ,,
USAAP1463000,,United States of America (USA),,Webster City ,,
LAO000008000,,Laos,,Viengxay ,,
USAAP1464000,,United States of America (USA),,Wells ,,
AUS000522000,,Australia,,Wave Hill ,,
BRA000250000,,Brazil,,Videira ,,
NGA000017000,,Nigeria,,Victoria Island ,,
AUS000523000,,Australia,,Victoria River Downs ,,
USAAP1465000,,United States of America (USA),,Victorville ,,
USAAP1466000,,United States of America (USA),,Wildman Lake ,,
ZAF000060000,,South Africa,,Welkom ,,
DEU000066000,,Germany,,Wyk Auf Fohr ,,
LKA000008000,,Sri Lanka,,Weerawila ,,
ARG000067000,,Argentina,,General Villegas ,,
PNG000343000,,Papua New Guinea,,Weam ,,
LBR000009000,,Liberia,,Weasua ,,
USAAP1467000,,United States of America (USA),,Vichy ,,
USAAP1468000,,United States of America (USA),,View Cove ,,
AUS000524000,,Australia,,Windarra ,,
USAAP1469000,,United States of America (USA),,Wink ,,
USAAP1470000,,United States of America (USA),,Hot Springs ,,
NLD000012000,,Netherlands,,Woensdrecht Ab ,,
USAAP1471000,,United States of America (USA),,Winter Haven ,,
SLB000037000,,Solomon Islands,,Ontong Java Atoll ,,
GBR000092000,,Great Britain (United Kingdom; England),,Waddington ,,
VEN000052000,,Venezuela,,Uonquen ,,
USAAP1472000,,United States of America (USA),,Waldron Island ,,
AUS000525000,,Australia,,Walcha ,,
USAAP1473000,,United States of America (USA),,Walnut Ridge ,,
GBR000093000,,Great Britain (United Kingdom; England),,Whalsay ,,
MDG000057000,,Madagascar,,Vohimarina ,,
USAAP1474000,,United States of America (USA),,Waukon ,,
AUS000526000,,Australia,,Wauchope ,,
USAAP1475000,,United States of America (USA),,Waukegan ,,
GAB000040000,,Gabon,,Wora Na Yeno ,,
AUS000527000,,Australia,,Wallal Downs ,,
USAAP1476000,,United States of America (USA),,Warroad ,,
AUS000528000,,Australia,,Wollogorang ,,
LBR000010000,,Liberia,,Wologissi ,,
PNG000344000,,Papua New Guinea,,Wonenara ,,
CAN000412000,,Canada,,Watson Lake ,,
PNG000345000,,Papua New Guinea,,Woitape ,,
LBR000011000,,Liberia,,Voinjama ,,
IDN000187000,,Indonesia,,Ubrub ,,
AUS000529000,,Australia,,Oodnadatta ,,
AUS000530000,,Australia,,Woodie Woodie ,,
AUS000531000,,Australia,,Undara ,,
COL000152000,,Colombia,,Unguia ,,
GBR000094000,,Great Britain (United Kingdom; England),,Unst ,,
AFG000019000,,Afghanistan,,Urgun ,,
CZE000006000,,Czech Republic,,Uherske Hradiste ,,
COL000153000,,Colombia,,Urrao ,,
VEN000053000,,Venezuela,,Uriman ,,
COL000154000,,Colombia,,Uribe ,,
FSM000004000,,Federated States of Micronesia,,Ulithi ,,
BRA000251000,,Brazil,,Urubupunga ,,
ZAF000061000,,South Africa,,Ulusaba ,,
AFG000020000,,Afghanistan,,Uruzgan ,,
PNG000346000,,Papua New Guinea,,Uroubi ,,
PRI000008000,,Puerto Rico,,Humacao ,,
PNG000347000,,Papua New Guinea,,Umba ,,
TCD000016000,,Chad,,Oum Hadjer ,,
USAAP1477000,,United States of America (USA),,Umnak Island ,,
MNG000019000,,Mongolia,,Bulagtai ,,
CRI000022000,,Costa Rica,,Upala ,,
PNG000348000,,Papua New Guinea,,Upiara ,,
SCG000002000,,Serbia and Montenegro,,Uzice ,,
AUS000532000,,Australia,,Useless Loop ,,
RUS000081000,,Russian Federation,,Ust-Kut ,,
PAN000027000,,Panama,,Ustupo ,,
PNG000349000,,Papua New Guinea,,Wuvulu Island ,,
PNG000350000,,Papua New Guinea,,Usino ,,
USAAP1478000,,United States of America (USA),,Five Finger ,,
GBR000095000,,Great Britain (United Kingdom; England),,Woodford ,,
AUS000533000,,Australia,,Woodgreen ,,
USAAP1479000,,United States of America (USA),,Wood River ,,
USAAP1480000,,United States of America (USA),,Woodchopper ,,
AUS000534000,,Australia,,Wudinna ,,
AUS000535000,,Australia,,Woomera ,,
USAAP1481000,,United States of America (USA),,Westhampton ,,
AUS000536000,,Australia,,Theodore ,,
EGY000019000,,Egypt,,Sidi Barrani ,,
DZA000019000,,Algeria,,Sidi Belabbes ,,
USAAP1482000,,United States of America (USA),,Sylvester ,,
USAAP1483000,,United States of America (USA),,West Kavik ,,
USAAP1484000,,United States of America (USA),,West Kuparuk ,,
SEN000006000,,Senegal,,Simenti ,,
COL000155000,,Colombia,,Cimitarra ,,
GBR000096000,,Great Britain (United Kingdom; England),,West Malling ,,
IDN000188000,,Indonesia,,Sinak ,,
ARG000068000,,Argentina,,San Antonio Oeste ,,
NIC000007000,,Nicaragua,,Siuna ,,
FJI000029000,,Fiji,,Cicia ,,
PNG000351000,,Papua New Guinea,,Sialum ,,
PNG000352000,,Papua New Guinea,,Siassi ,,
LTU000001000,,Lithuania,,Siauliai ,,
USAAP1485000,,United States of America (USA),,Hill City ,,
IRN000063000,,Iran,,Sirjan ,,
AUS000537000,,Australia,,Kirkimbie ,,
AUS000538000,,Australia,,Hillside ,,
USAAP1486000,,United States of America (USA),,Portland ,,
CAN000413000,,Canada,,Silva Bay ,,
AUS000539000,,Australia,,Silver Plains ,,
CAN000414000,,Canada,,Shearwater ,,
ITA000027000,,Italy,,Sigonella ,,
CUB000027000,,Cuba,,Siguanea ,,
POL000003000,,Poland,,Szczytno ,,
PAK000047000,,Pakistan,,Evensk ,,
PYF000044000,,French polynesia,,Hikueru ,,
PNG000353000,,Papua New Guinea,,Sila ,,
IRN000064000,,Iran,,Sirri Island ,,
PNG000354000,,Papua New Guinea,,Silur ,,
BDI000002000,,Burundi,,Kirundo ,,
NPL000039000,,Nepal,,Simikot ,,
MOZ000035000,,Mozambique,,Chimoio ,,
PNG000355000,,Papua New Guinea,,Simbai ,,
PNG000356000,,Papua New Guinea,,Simberi Island ,,
USAAP1487000,,United States of America (USA),,Sheep Mountain ,,
PNG000357000,,Papua New Guinea,,Sissano ,,
AUS000540000,,Australia,,Heathlands ,,
AGO000030000,,Angola,,Chitato ,,
PNG000358000,,Papua New Guinea,,Siwea ,,
PHL000064000,,The Philippines,,Siocon ,,
PAK000048000,,Pakistan,,Sibi ,,
COG000022000,,Republic of the Congo,,Sibiti ,,
USAAP1488000,,United States of America (USA),,Sebring ,,
BLZ000015000,,Belize,,Silver Creek ,,
NPL000040000,,Nepal,,Silgadi Doti ,,
GIN000004000,,Guinea,,Siguiri ,,
PHL000065000,,The Philippines,,Sicogon Island ,,
USAAP1489000,,United States of America (USA),,Sitkinak Island ,,
PHL000066000,,The Philippines,,Siasi ,,
JPN000112000,,Japan,,Shimojishima ,,
ETH000054000,,Ethiopia,,Shakiso ,,
